"CountID";"SensorID";"DateTime";"PeopleIn";"PeopleOut";"SmallGroup";"MediumGroup";"LargeGroup"
24320;343113141;"2016-05-30 09:00:00";14;3;10;4;0
24321;343113141;"2016-05-30 09:15:00";42;45;13;26;1
24322;343113141;"2016-05-30 09:30:00";3;0;3;0;0
24323;343113141;"2016-05-30 10:00:00";6;1;2;3;0
24324;343113141;"2016-05-30 10:15:00";4;2;2;2;0
24325;343113141;"2016-05-30 10:30:00";9;3;3;6;0
24326;343113141;"2016-05-30 10:45:00";8;8;1;7;0
24327;343113141;"2016-05-30 11:00:00";6;4;2;3;0
24328;343113141;"2016-05-30 11:15:00";7;9;3;3;0
24329;343113141;"2016-05-30 11:30:00";14;8;4;10;0
24330;343113141;"2016-05-30 11:45:00";10;8;3;7;0
24331;343113141;"2016-05-30 12:00:00";6;3;3;2;0
24332;343113141;"2016-05-30 12:15:00";15;6;7;9;0
24333;343113141;"2016-05-30 12:30:00";3;4;1;2;0
24334;343113141;"2016-05-30 12:45:00";12;18;1;11;0
24335;343113141;"2016-05-30 13:00:00";4;3;3;1;0
24336;343113141;"2016-05-30 13:15:00";4;6;3;1;0
24337;343113141;"2016-05-30 13:30:00";8;9;7;1;0
24338;343113141;"2016-05-30 13:45:00";3;1;1;2;0
24339;343113141;"2016-05-30 14:00:00";10;7;8;2;0
24340;343113141;"2016-05-30 14:15:00";7;3;1;6;0
24341;343113141;"2016-05-30 14:30:00";4;9;4;0;0
24342;343113141;"2016-05-30 14:45:00";2;9;2;0;0
24343;343113141;"2016-05-30 15:00:00";20;8;10;10;0
24344;343113141;"2016-05-30 15:15:00";9;21;6;3;0
24345;343113141;"2016-05-30 15:30:00";13;1;9;4;0
24346;343113141;"2016-05-30 15:45:00";10;6;7;3;0
24347;343113141;"2016-05-30 16:00:00";11;9;2;9;0
24348;343113141;"2016-05-30 16:15:00";2;6;1;1;0
24349;343113141;"2016-05-30 16:30:00";7;6;2;4;0
24350;343113141;"2016-05-30 16:45:00";1;0;0;1;0
24351;343113141;"2016-05-30 17:00:00";2;2;1;1;0
24352;343113141;"2016-05-30 17:15:00";9;9;4;4;0
24353;343113141;"2016-05-30 17:30:00";20;14;7;11;1
24354;343113141;"2016-05-30 17:45:00";33;24;13;20;0
24355;343113141;"2016-05-30 18:00:00";2;4;2;0;0
24356;343113141;"2016-05-30 18:15:00";2;3;1;1;0
24357;343113141;"2016-05-30 18:30:00";2;0;1;1;0
24358;343113141;"2016-05-30 18:45:00";3;8;3;0;0
24359;343113141;"2016-05-30 19:00:00";4;0;3;1;0
24360;343113141;"2016-05-30 19:15:00";2;2;0;0;1
24361;343113141;"2016-05-30 19:30:00";8;9;2;3;1
24362;343113141;"2016-05-30 19:45:00";2;0;2;0;0
24363;343113141;"2016-05-30 20:00:00";2;1;2;0;0
24364;343113141;"2016-05-30 20:15:00";1;9;0;1;0
24365;343113141;"2016-06-01 06:15:00";2;0;2;0;0
24366;343113141;"2016-06-01 07:00:00";1;2;1;0;0
24367;343113141;"2016-06-01 07:45:00";3;4;1;2;0
24368;343113141;"2016-06-01 09:00:00";50;69;33;17;0
24369;343113141;"2016-06-01 09:15:00";7;1;3;1;1
24370;343113141;"2016-06-01 09:30:00";1;1;0;1;0
24371;343113141;"2016-06-01 09:45:00";4;1;3;1;0
24372;343113141;"2016-06-01 10:00:00";0;1;0;0;0
24373;343113141;"2016-06-01 10:15:00";4;2;0;4;0
24374;343113141;"2016-06-01 10:30:00";6;0;6;0;0
24375;343113141;"2016-06-01 10:45:00";3;4;3;0;0
24376;343113141;"2016-06-01 11:00:00";9;9;8;1;0
24377;343113141;"2016-06-01 11:15:00";11;2;6;6;0
24378;343113141;"2016-06-01 11:30:00";3;4;1;2;0
24379;343113141;"2016-06-01 11:45:00";9;6;7;0;1
24380;343113141;"2016-06-01 12:00:00";9;8;7;2;0
24381;343113141;"2016-06-01 12:15:00";2;12;1;1;0
24382;343113141;"2016-06-01 12:30:00";3;8;0;3;0
24383;343113141;"2016-06-01 12:45:00";2;2;1;1;0
24384;343113141;"2016-06-01 13:00:00";2;3;2;0;0
24385;343113141;"2016-06-01 13:15:00";1;2;1;0;0
24386;343113141;"2016-06-01 13:30:00";10;3;7;3;0
24387;343113141;"2016-06-01 13:45:00";7;4;6;1;0
24388;343113141;"2016-06-01 14:00:00";3;4;2;1;0
24389;343113141;"2016-06-01 14:15:00";7;4;4;2;0
24390;343113141;"2016-06-01 14:30:00";9;8;8;1;0
24391;343113141;"2016-06-01 14:45:00";12;10;10;2;0
24392;343113141;"2016-06-01 15:00:00";7;3;4;2;0
24393;343113141;"2016-06-01 15:15:00";10;9;9;1;0
24394;343113141;"2016-06-01 15:30:00";11;4;9;2;0
24395;343113141;"2016-06-01 15:45:00";6;14;3;2;0
24396;343113141;"2016-06-01 16:00:00";3;6;1;2;0
24397;343113141;"2016-06-01 16:15:00";11;6;6;6;0
24398;343113141;"2016-06-01 16:30:00";6;7;3;2;0
24399;343113141;"2016-06-01 16:45:00";3;2;3;0;0
24400;343113141;"2016-06-01 17:00:00";3;8;2;1;0
24401;343113141;"2016-06-01 17:15:00";2;10;2;0;0
24402;343113141;"2016-06-01 17:30:00";14;8;10;4;0
24403;343113141;"2016-06-01 17:45:00";4;3;3;1;0
24404;343113141;"2016-06-01 18:00:00";86;77;37;41;3
24405;343113141;"2016-06-01 18:15:00";9;17;7;2;0
24446;343113141;"2016-06-03 09:30:00";3;2;0;3;0
24447;343113141;"2016-06-03 10:15:00";2;0;1;1;0
24448;343113141;"2016-06-03 10:45:00";1;0;0;1;0
24449;343113141;"2016-06-03 11:00:00";37;46;22;13;1
24450;343113141;"2016-06-03 11:15:00";14;3;11;3;0
24451;343113141;"2016-06-03 11:30:00";10;1;4;6;0
24452;343113141;"2016-06-03 11:45:00";15;9;8;8;0
24453;343113141;"2016-06-03 12:00:00";19;9;12;7;0
24454;343113141;"2016-06-03 12:15:00";18;17;9;7;1
24455;343113141;"2016-06-03 12:30:00";17;20;11;6;0
24456;343113141;"2016-06-03 12:45:00";12;15;9;3;0
24457;343113141;"2016-06-03 13:00:00";20;15;12;8;0
24458;343113141;"2016-06-03 13:15:00";11;12;8;3;0
24459;343113141;"2016-06-03 13:30:00";23;17;11;12;0
24460;343113141;"2016-06-03 13:45:00";26;17;13;13;0
24461;343113141;"2016-06-03 14:00:00";21;8;11;10;0
24462;343113141;"2016-06-03 14:15:00";32;22;15;17;0
24463;343113141;"2016-06-03 14:30:00";40;14;24;15;0
24464;343113141;"2016-06-03 14:45:00";50;21;31;19;0
24465;343113141;"2016-06-03 15:00:00";29;23;15;13;0
24466;343113141;"2016-06-03 15:15:00";14;21;12;2;0
24467;343113141;"2016-06-03 15:30:00";19;30;11;8;0
24468;343113141;"2016-06-03 15:45:00";12;29;6;7;0
24469;343113141;"2016-06-03 16:00:00";10;8;7;3;0
24470;343113141;"2016-06-03 16:15:00";11;6;4;7;0
24471;343113141;"2016-06-03 16:30:00";13;11;7;7;0
24472;343113141;"2016-06-03 16:45:00";1;11;0;1;0
24473;343113141;"2016-06-03 17:00:00";45;39;24;19;1
24474;343113141;"2016-06-03 17:15:00";4;14;2;2;0
24475;343113141;"2016-06-03 17:30:00";1;19;0;1;0
24476;343113141;"2016-06-04 08:00:00";12;20;4;8;0
24477;343113141;"2016-06-04 08:15:00";28;31;17;11;0
24478;343113141;"2016-06-04 08:30:00";7;11;3;3;0
24479;343113141;"2016-06-04 09:00:00";17;0;13;3;0
24480;343113141;"2016-06-04 09:15:00";9;1;6;3;0
24481;343113141;"2016-06-04 09:30:00";2;0;0;2;0
24482;343113141;"2016-06-04 09:45:00";1;0;1;0;0
24483;343113141;"2016-06-04 10:15:00";3;1;3;0;0
24484;343113141;"2016-06-04 10:30:00";2;3;1;1;0
24485;343113141;"2016-06-04 10:45:00";7;1;2;4;0
24486;343113141;"2016-06-04 11:00:00";14;7;8;7;0
24487;343113141;"2016-06-04 11:15:00";2;3;2;0;0
24488;343113141;"2016-06-04 11:30:00";6;9;3;2;0
24489;343113141;"2016-06-04 11:45:00";9;7;6;3;0
24490;343113141;"2016-06-04 12:00:00";25;15;11;14;0
24491;343113141;"2016-06-04 12:15:00";19;11;9;10;0
24492;343113141;"2016-06-04 12:30:00";26;13;13;13;0
24493;343113141;"2016-06-04 12:45:00";21;30;18;3;0
24494;343113141;"2016-06-04 13:00:00";3;9;2;1;0
24495;343113141;"2016-06-04 13:15:00";9;10;6;3;0
24496;343113141;"2016-06-04 13:30:00";8;15;6;2;0
24497;343113141;"2016-06-04 13:45:00";7;9;3;3;0
24498;343113141;"2016-06-04 14:00:00";32;8;21;11;0
24499;343113141;"2016-06-04 14:15:00";31;21;19;12;0
24500;343113141;"2016-06-04 14:30:00";29;25;14;14;0
24501;343113141;"2016-06-04 14:45:00";14;24;11;3;0
24502;343113141;"2016-06-04 15:00:00";18;7;9;9;0
24503;343113141;"2016-06-04 15:15:00";20;23;12;8;0
24504;343113141;"2016-06-04 15:30:00";31;36;19;10;1
24505;343113141;"2016-06-04 15:45:00";20;22;13;7;0
24506;343113141;"2016-06-04 16:00:00";15;35;4;11;0
24507;343113141;"2016-06-04 16:15:00";14;12;6;9;0
24508;343113141;"2016-06-04 16:30:00";10;8;6;4;0
24509;343113141;"2016-06-04 16:45:00";4;15;1;3;0
24510;343113141;"2016-06-04 17:00:00";9;7;4;4;0
24511;343113141;"2016-06-04 17:15:00";12;11;9;3;0
24512;343113141;"2016-06-04 17:30:00";50;36;20;28;1
24513;343113141;"2016-06-04 17:45:00";18;10;7;11;0
24514;343113141;"2016-06-04 18:00:00";2;1;1;1;0
24515;343113141;"2016-06-04 18:15:00";1;22;0;1;0
24516;343113141;"2016-06-05 06:30:00";1;1;0;1;0
24517;343113141;"2016-06-05 07:00:00";2;0;1;1;0
24518;343113141;"2016-06-05 07:15:00";0;3;0;0;0
24519;343113141;"2016-06-05 07:30:00";0;2;0;0;0
24520;343113141;"2016-06-05 09:00:00";3;1;2;1;0
24521;343113141;"2016-06-05 09:15:00";10;2;6;4;0
24522;343113141;"2016-06-05 09:30:00";3;1;0;3;0
24523;343113141;"2016-06-05 09:45:00";9;2;8;1;0
24524;343113141;"2016-06-05 10:00:00";1;1;0;1;0
24525;343113141;"2016-06-05 10:15:00";3;1;1;2;0
24526;343113141;"2016-06-05 10:30:00";0;1;0;0;0
24527;343113141;"2016-06-05 10:45:00";3;1;2;1;0
24528;343113141;"2016-06-05 11:00:00";17;13;7;10;0
24529;343113141;"2016-06-05 11:15:00";17;7;10;7;0
24530;343113141;"2016-06-05 11:30:00";18;14;12;6;0
24531;343113141;"2016-06-05 11:45:00";13;15;9;2;1
24532;343113141;"2016-06-05 12:00:00";42;24;17;24;0
24533;343113141;"2016-06-05 12:15:00";6;15;3;2;0
24534;343113141;"2016-06-05 12:30:00";9;11;7;2;0
24535;343113141;"2016-06-05 12:45:00";3;3;2;1;0
24536;343113141;"2016-06-05 13:00:00";3;8;1;2;0
24537;343113141;"2016-06-05 13:15:00";7;1;6;1;0
24538;343113141;"2016-06-05 13:30:00";4;2;3;1;0
24539;343113141;"2016-06-05 13:45:00";10;2;10;0;0
24540;343113141;"2016-06-05 14:00:00";7;7;2;2;1
24541;343113141;"2016-06-05 14:15:00";25;17;11;12;1
24542;343113141;"2016-06-05 14:30:00";7;10;0;7;0
24543;343113141;"2016-06-05 14:45:00";1;2;1;0;0
24544;343113141;"2016-06-05 15:00:00";7;1;3;3;0
24545;343113141;"2016-06-05 15:15:00";6;6;4;1;0
24546;343113141;"2016-06-05 15:30:00";8;7;6;2;0
24547;343113141;"2016-06-05 15:45:00";7;3;7;0;0
24548;343113141;"2016-06-05 16:00:00";11;10;3;8;0
24549;343113141;"2016-06-05 16:15:00";11;8;8;3;0
24550;343113141;"2016-06-05 16:30:00";0;4;0;0;0
24551;343113141;"2016-06-05 16:45:00";4;9;2;2;0
24552;343113141;"2016-06-05 17:00:00";0;2;0;0;0
24553;343113141;"2016-06-05 17:15:00";4;4;2;2;0
24554;343113141;"2016-06-05 17:30:00";3;4;1;2;0
24555;343113141;"2016-06-05 17:45:00";3;3;0;3;0
24556;343113141;"2016-06-05 18:00:00";3;12;1;2;0
24557;343113141;"2016-06-05 18:15:00";3;7;2;1;0
24558;343113141;"2016-06-05 18:30:00";4;7;2;2;0
24559;343113141;"2016-06-05 18:45:00";1;4;0;1;0
24560;343113141;"2016-06-05 19:00:00";1;3;1;0;0
24561;343113141;"2016-06-05 21:30:00";1;0;1;0;0
24562;343113141;"2016-06-06 06:30:00";1;0;1;0;0
24563;343113141;"2016-06-06 07:45:00";0;2;0;0;0
24564;343113141;"2016-06-06 08:45:00";17;19;14;2;0
24565;343113141;"2016-06-06 09:00:00";4;1;3;1;0
24566;343113141;"2016-06-06 09:15:00";9;0;9;0;0
24567;343113141;"2016-06-06 09:30:00";1;0;0;1;0
24568;343113141;"2016-06-06 09:45:00";6;0;1;4;0
24569;343113141;"2016-06-06 10:00:00";3;2;0;3;0
24570;343113141;"2016-06-06 10:15:00";6;1;2;3;0
24571;343113141;"2016-06-06 10:30:00";4;3;0;4;0
24572;343113141;"2016-06-06 10:45:00";4;7;2;2;0
24573;343113141;"2016-06-06 11:00:00";2;2;1;1;0
24574;343113141;"2016-06-06 11:15:00";3;0;2;1;0
24575;343113141;"2016-06-06 11:30:00";4;2;0;4;0
24576;343113141;"2016-06-06 11:45:00";2;3;1;1;0
24577;343113141;"2016-06-06 12:00:00";9;2;6;3;0
24578;343113141;"2016-06-06 12:15:00";10;4;6;4;0
24579;343113141;"2016-06-06 12:30:00";4;13;3;1;0
24580;343113141;"2016-06-06 12:45:00";4;2;2;2;0
24581;343113141;"2016-06-06 13:00:00";3;7;2;1;0
24582;343113141;"2016-06-06 13:15:00";10;3;6;4;0
24583;343113141;"2016-06-06 13:30:00";6;6;6;0;0
24584;343113141;"2016-06-06 13:45:00";9;7;6;3;0
24585;343113141;"2016-06-06 14:00:00";15;3;12;3;0
24586;343113141;"2016-06-06 14:15:00";9;13;3;6;0
24587;343113141;"2016-06-06 14:30:00";9;10;7;2;0
24588;343113141;"2016-06-06 14:45:00";2;9;2;0;0
24589;343113141;"2016-06-06 15:00:00";1;3;1;0;0
24590;343113141;"2016-06-06 15:15:00";7;4;3;3;0
24591;343113141;"2016-06-06 15:30:00";7;0;4;2;0
24592;343113141;"2016-06-06 15:45:00";18;15;12;6;0
24593;343113141;"2016-06-06 16:00:00";10;6;2;8;0
24594;343113141;"2016-06-06 16:15:00";15;21;2;11;1
24595;343113141;"2016-06-06 16:30:00";4;3;2;2;0
24596;343113141;"2016-06-06 16:45:00";4;7;0;2;1
24597;343113141;"2016-06-06 17:00:00";8;3;4;3;0
24598;343113141;"2016-06-06 17:15:00";1;1;0;1;0
24599;343113141;"2016-06-06 17:30:00";0;2;0;0;0
24600;343113141;"2016-06-06 17:45:00";0;2;0;0;0
24601;343113141;"2016-06-06 18:00:00";1;7;0;1;0
24602;343113141;"2016-06-06 18:15:00";2;4;1;1;0
24603;343113141;"2016-06-07 07:30:00";1;0;1;0;0
24604;343113141;"2016-06-07 07:45:00";2;0;2;0;0
24605;343113141;"2016-06-07 08:00:00";4;3;2;2;0
24606;343113141;"2016-06-07 08:45:00";12;10;4;8;0
24607;343113141;"2016-06-07 09:00:00";2;0;2;0;0
24608;343113141;"2016-06-07 09:15:00";43;52;30;11;1
24609;343113141;"2016-06-07 09:30:00";14;9;8;7;0
24610;343113141;"2016-06-07 09:45:00";1;1;1;0;0
24611;343113141;"2016-06-07 10:00:00";2;0;1;1;0
24612;343113141;"2016-06-07 10:15:00";4;2;1;3;0
24613;343113141;"2016-06-07 10:30:00";6;4;3;2;0
24614;343113141;"2016-06-07 10:45:00";11;2;7;4;0
24615;343113141;"2016-06-07 11:00:00";9;4;2;7;0
24616;343113141;"2016-06-07 11:15:00";6;3;3;2;0
24617;343113141;"2016-06-07 11:30:00";9;6;3;6;0
24618;343113141;"2016-06-07 11:45:00";3;4;2;1;0
24619;343113141;"2016-06-07 12:00:00";11;3;8;3;0
24620;343113141;"2016-06-07 12:15:00";0;3;0;0;0
24621;343113141;"2016-06-07 12:30:00";3;15;2;1;0
24622;343113141;"2016-06-07 12:45:00";1;6;0;1;0
24623;343113141;"2016-06-07 13:00:00";4;3;3;1;0
24624;343113141;"2016-06-07 13:15:00";4;3;3;1;0
24625;343113141;"2016-06-07 13:30:00";9;2;6;3;0
24626;343113141;"2016-06-07 13:45:00";12;7;10;2;0
24627;343113141;"2016-06-07 14:00:00";6;7;3;2;0
24628;343113141;"2016-06-07 14:15:00";8;8;6;2;0
24629;343113141;"2016-06-07 14:30:00";11;1;4;7;0
24630;343113141;"2016-06-07 14:45:00";9;14;3;6;0
24631;343113141;"2016-06-07 15:00:00";15;9;3;12;0
24632;343113141;"2016-06-07 15:15:00";1;8;1;0;0
24633;343113141;"2016-06-07 15:30:00";10;11;7;3;0
24634;343113141;"2016-06-07 15:45:00";12;3;7;6;0
24635;343113141;"2016-06-07 16:00:00";8;8;3;4;0
24636;343113141;"2016-06-07 16:15:00";8;9;1;7;0
24637;343113141;"2016-06-07 16:30:00";4;4;3;1;0
24638;343113141;"2016-06-07 16:45:00";6;0;2;3;0
24639;343113141;"2016-06-07 17:00:00";13;9;4;9;0
24640;343113141;"2016-06-07 17:15:00";4;2;0;2;1
24641;343113141;"2016-06-07 17:30:00";10;3;6;4;0
24642;343113141;"2016-06-07 17:45:00";8;10;3;4;0
24643;343113141;"2016-06-07 18:00:00";1;1;0;1;0
24644;343113141;"2016-06-07 18:15:00";12;28;6;7;0
24645;343113141;"2016-06-07 18:30:00";11;6;4;7;0
24646;343113141;"2016-06-07 18:45:00";1;8;0;1;0
24647;343113141;"2016-06-07 19:00:00";4;0;1;1;1
24648;343113141;"2016-06-07 19:45:00";2;2;2;0;0
24649;343113141;"2016-06-07 20:00:00";35;37;15;8;6
24650;343113141;"2016-06-07 20:15:00";32;35;10;20;1
24651;343113141;"2016-06-08 07:00:00";1;3;0;1;0
24652;343113141;"2016-06-08 08:45:00";3;3;0;3;0
24653;343113141;"2016-06-08 09:00:00";3;0;2;1;0
24654;343113141;"2016-06-08 09:15:00";33;43;18;13;1
24655;343113141;"2016-06-08 09:30:00";23;18;17;7;0
24656;343113141;"2016-06-08 09:45:00";1;1;1;0;0
24657;343113141;"2016-06-08 10:00:00";6;1;3;2;0
24658;343113141;"2016-06-08 10:15:00";3;1;2;1;0
24659;343113141;"2016-06-08 10:30:00";4;3;2;2;0
24660;343113141;"2016-06-08 10:45:00";3;3;2;1;0
24661;343113141;"2016-06-08 11:00:00";10;11;7;3;0
24662;343113141;"2016-06-08 11:15:00";1;1;1;0;0
24663;343113141;"2016-06-08 11:30:00";1;2;1;0;0
24664;343113141;"2016-06-08 11:45:00";3;2;2;1;0
24665;343113141;"2016-06-08 12:00:00";2;2;1;1;0
24666;343113141;"2016-06-08 12:15:00";0;3;0;0;0
24667;343113141;"2016-06-08 12:30:00";12;1;8;4;0
24668;343113141;"2016-06-08 12:45:00";6;4;4;1;0
24669;343113141;"2016-06-08 13:00:00";6;11;2;3;0
24670;343113141;"2016-06-08 13:15:00";6;1;3;2;0
24671;343113141;"2016-06-08 13:30:00";6;12;6;0;0
24672;343113141;"2016-06-08 13:45:00";41;34;21;18;1
24673;343113141;"2016-06-08 14:00:00";15;14;9;4;1
24674;343113141;"2016-06-08 14:15:00";10;7;10;0;0
24675;343113141;"2016-06-08 14:30:00";13;6;9;4;0
24676;343113141;"2016-06-08 14:45:00";13;9;9;4;0
24677;343113141;"2016-06-08 15:00:00";13;22;10;3;0
24678;343113141;"2016-06-08 15:15:00";8;4;3;4;0
24679;343113141;"2016-06-08 15:30:00";6;7;4;1;0
24680;343113141;"2016-06-08 15:45:00";6;2;3;2;0
24681;343113141;"2016-06-08 16:00:00";2;10;1;1;0
24682;343113141;"2016-06-08 16:15:00";1;3;1;0;0
24683;343113141;"2016-06-08 16:30:00";6;3;3;2;0
24684;343113141;"2016-06-08 16:45:00";0;2;0;0;0
24685;343113141;"2016-06-08 17:00:00";2;2;2;0;0
24686;343113141;"2016-06-08 17:15:00";0;2;0;0;0
24687;343113141;"2016-06-08 17:30:00";1;0;1;0;0
24688;343113141;"2016-06-08 17:45:00";1;1;1;0;0
24689;343113141;"2016-06-08 18:00:00";2;2;2;0;0
24690;343113141;"2016-06-08 18:15:00";1;10;0;1;0
24691;343113141;"2016-06-09 07:30:00";2;1;1;1;0
24692;343113141;"2016-06-09 09:00:00";10;1;6;4;0
24693;343113141;"2016-06-09 09:15:00";4;0;2;2;0
24694;343113141;"2016-06-09 10:00:00";4;1;2;2;0
24695;343113141;"2016-06-09 10:15:00";8;7;7;1;0
24696;343113141;"2016-06-09 10:30:00";15;7;12;3;0
24697;343113141;"2016-06-09 10:45:00";4;8;3;1;0
24698;343113141;"2016-06-09 11:00:00";4;7;2;2;0
24699;343113141;"2016-06-09 11:15:00";11;3;3;8;0
24700;343113141;"2016-06-09 11:30:00";15;3;9;4;1
24701;343113141;"2016-06-09 11:45:00";29;7;14;11;1
24702;343113141;"2016-06-09 12:00:00";22;11;12;10;0
24703;343113141;"2016-06-09 12:15:00";31;23;17;14;0
24704;343113141;"2016-06-09 12:30:00";6;25;3;2;0
24705;343113141;"2016-06-09 12:45:00";9;8;4;4;0
24706;343113141;"2016-06-09 13:00:00";7;10;6;1;0
24707;343113141;"2016-06-09 13:15:00";6;12;4;1;0
24708;343113141;"2016-06-09 13:30:00";15;8;13;2;0
24709;343113141;"2016-06-09 13:45:00";28;21;12;15;0
24710;343113141;"2016-06-09 14:00:00";15;18;8;8;0
24711;343113141;"2016-06-09 14:15:00";26;8;13;11;1
24712;343113141;"2016-06-09 14:30:00";14;23;7;8;0
24713;343113141;"2016-06-09 14:45:00";30;21;14;15;0
24714;343113141;"2016-06-09 15:00:00";30;21;14;15;0
24715;343113141;"2016-06-09 15:15:00";11;33;8;3;0
24716;343113141;"2016-07-18 13:15:00";3;6;1;2;0
24717;343113141;"2016-07-18 13:30:00";13;6;9;4;0
24718;343113141;"2016-07-18 13:45:00";1;10;1;0;0
24719;343113141;"2016-07-18 14:00:00";15;8;7;8;0
24720;343113141;"2016-07-18 14:15:00";4;4;2;2;0
24721;343113141;"2016-07-18 14:30:00";13;11;3;8;1
24722;343113141;"2016-07-18 14:45:00";13;11;3;10;0
24723;343113141;"2016-07-18 15:00:00";31;14;12;15;2
24724;343113141;"2016-07-18 15:15:00";14;17;9;5;0
24725;343113141;"2016-07-18 15:30:00";13;7;6;3;2
24726;343113141;"2016-07-18 15:45:00";16;14;9;7;0
24727;343113141;"2016-07-18 16:00:00";7;5;4;3;0
24728;343113141;"2016-07-18 16:15:00";7;17;5;2;0
24729;343113141;"2016-07-18 16:30:00";7;19;2;5;0
24730;343113141;"2016-07-18 16:45:00";7;12;5;2;0
24731;343113141;"2016-07-18 17:00:00";6;3;2;4;0
24732;343113141;"2016-07-18 17:15:00";4;5;1;3;0
24733;343113141;"2016-07-18 17:30:00";4;3;1;3;0
24734;343113141;"2016-07-18 17:45:00";118;100;53;48;8
24735;343113141;"2016-07-18 18:00:00";10;21;7;3;0
24736;343113141;"2016-07-18 18:15:00";1;6;0;1;0
24737;343113141;"2016-07-19 06:45:00";2;1;1;1;0
24738;343113141;"2016-07-19 07:00:00";21;23;11;10;0
24739;343113141;"2016-07-19 07:15:00";21;31;12;9;0
24740;343113141;"2016-07-19 08:00:00";0;1;0;0;0
24741;343113141;"2016-07-19 08:45:00";3;0;2;1;0
24742;343113141;"2016-07-19 09:00:00";4;0;2;2;0
24743;343113141;"2016-07-19 09:15:00";3;0;2;1;0
24744;343113141;"2016-07-19 09:30:00";11;5;7;2;1
24745;343113141;"2016-07-19 09:45:00";20;17;8;10;1
24746;343113141;"2016-07-19 10:00:00";13;10;6;5;1
24747;343113141;"2016-07-19 10:15:00";2;7;2;0;0
24748;343113141;"2016-07-19 10:30:00";15;16;7;8;0
24749;343113141;"2016-07-19 10:45:00";4;1;1;3;0
24750;343113141;"2016-07-19 11:00:00";7;6;5;2;0
24751;343113141;"2016-07-19 11:15:00";4;5;2;2;0
24752;343113141;"2016-07-19 11:30:00";14;12;9;3;1
24753;343113141;"2016-07-19 11:45:00";15;13;5;8;1
24754;343113141;"2016-07-19 12:00:00";6;10;3;3;0
24755;343113141;"2016-07-19 12:15:00";6;12;4;2;0
24756;343113141;"2016-07-19 12:30:00";1;2;0;1;0
24757;343113141;"2016-07-19 12:45:00";6;5;3;3;0
24758;343113141;"2016-07-19 13:00:00";7;1;4;3;0
24759;343113141;"2016-07-19 13:15:00";4;7;1;3;0
24760;343113141;"2016-07-19 13:30:00";5;10;3;2;0
24761;343113141;"2016-07-19 13:45:00";10;10;2;4;2
24762;343113141;"2016-07-19 14:00:00";8;2;5;3;0
24763;343113141;"2016-07-19 14:15:00";11;11;4;7;0
24764;343113141;"2016-07-19 14:30:00";9;8;4;5;0
24765;343113141;"2016-07-19 14:45:00";9;4;5;4;0
24766;343113141;"2016-07-19 15:00:00";8;3;4;4;0
24767;343113141;"2016-07-19 15:15:00";9;4;7;2;0
24768;343113141;"2016-07-19 15:30:00";14;15;7;7;0
24769;343113141;"2016-07-19 15:45:00";6;5;1;5;0
24770;343113141;"2016-07-19 16:00:00";9;12;6;3;0
24771;343113141;"2016-07-19 16:15:00";9;12;2;7;0
24772;343113141;"2016-07-19 16:30:00";5;6;2;3;0
24773;343113141;"2016-07-19 16:45:00";1;0;1;0;0
24774;343113141;"2016-07-19 17:00:00";0;1;0;0;0
24775;343113141;"2016-07-19 17:15:00";10;12;6;4;0
24776;343113141;"2016-07-19 17:30:00";152;86;70;74;4
24777;343113141;"2016-07-19 17:45:00";8;14;3;5;0
24778;343113141;"2016-07-19 18:00:00";1;9;0;1;0
24779;343113141;"2016-07-19 18:15:00";1;4;1;0;0
24780;343113141;"2016-07-19 18:30:00";0;1;0;0;0
24781;343113141;"2016-07-20 06:30:00";3;1;1;2;0
24782;343113141;"2016-07-20 07:45:00";1;3;0;1;0
24783;343113141;"2016-07-20 08:45:00";24;32;13;11;0
24784;343113141;"2016-07-20 09:00:00";51;48;34;17;0
24785;343113141;"2016-07-20 09:15:00";9;5;6;3;0
24786;343113141;"2016-07-20 09:30:00";9;4;4;5;0
24787;343113141;"2016-07-20 09:45:00";1;0;1;0;0
24788;343113141;"2016-07-20 10:00:00";1;1;1;0;0
24789;343113141;"2016-07-20 10:15:00";3;0;1;2;0
24790;343113141;"2016-07-20 10:30:00";2;5;2;0;0
24791;343113141;"2016-07-20 10:45:00";7;5;2;5;0
24792;343113141;"2016-07-20 11:00:00";4;4;3;1;0
24793;343113141;"2016-07-20 11:15:00";8;6;6;2;0
24794;343113141;"2016-07-20 11:30:00";1;7;1;0;0
24795;343113141;"2016-07-20 11:45:00";9;5;3;4;1
24796;343113141;"2016-07-20 12:00:00";2;1;2;0;0
24797;343113141;"2016-07-20 12:15:00";9;8;4;5;0
24798;343113141;"2016-07-20 12:30:00";8;9;6;2;0
24799;343113141;"2016-07-20 12:45:00";6;3;4;2;0
24800;343113141;"2016-07-20 13:00:00";7;4;6;1;0
24801;343113141;"2016-07-20 13:15:00";8;8;6;2;0
24802;343113141;"2016-07-20 13:30:00";10;11;3;7;0
24803;343113141;"2016-07-20 13:45:00";8;14;5;1;1
24804;343113141;"2016-07-20 14:00:00";7;6;5;2;0
24805;343113141;"2016-07-20 14:15:00";14;3;10;4;0
24806;343113141;"2016-07-20 14:30:00";10;10;6;4;0
24807;343113141;"2016-07-20 14:45:00";15;8;9;6;0
24808;343113141;"2016-07-20 15:00:00";26;26;11;15;0
